dataset,nrows,ncols,run,seed,i_5CV_logloss,p_5CV_logloss,i_TST_logloss,p_TST_logloss,i_geo_complexity,p_geo_complexity,i_nfs_complexity,p_nfs_complexity,i_best_model,p_best_model,i_d,p_d,i_l,p_l,i_f,p_f,i_tree_nfs,p_tree_nfs,i_tree_used_fs,p_tree_used_fs,i_selected_fs,p_selected_fs
Intersectional.csv,10000,25,4,4936,0.11988,0.120523,0.120565,0.120565,6000034.146008726,6000034.146008726,14.0,6.0,"DecisionTreeClassifier(ccp_alpha=0.0002531272060467328, max_depth=4,
                       min_samples_leaf=27, min_samples_split=82,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.00014077388782727385, max_depth=4,
                       min_samples_leaf=23, min_samples_split=74,
                       random_state=1234)",4,4,12,12,4,4,4,4,['Anhedonia' 'Rumination' 'Withdrawal' 'Tension'],['Anhedonia' 'Rumination' 'Withdrawal' 'Tension'],"['Sex_Female' 'Sex_Male' 'Race_Asian' 'Race_Black' 'Race_Hispanic'
 'Housing_Stable' 'Housing_Unstable' 'Delay_No' 'Anhedonia' 'Dep_Mood'
 'Appetite' 'Rumination' 'Withdrawal' 'Tension']",['Delay_Yes' 'Anhedonia' 'Rumination' 'Withdrawal' 'Passive' 'Tension']
law.csv,20800,20,5,6170,0.0,0.0,0.0,0.0,2000036.0436533892,2000036.0436533892,17.0,2.0,"DecisionTreeClassifier(ccp_alpha=0.24856844995799204, max_depth=1,
                       min_samples_leaf=1232, min_samples_split=874,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.1939307401576557, max_depth=2,
                       min_samples_leaf=620, min_samples_split=1984,
                       random_state=1234)",1,1,2,2,1,1,1,1,['ugpa'],['ugpa'],"['age' 'decile1' 'decile3' 'fam_inc' 'lsat' 'ugpa' 'gender_female'
 'gender_male' 'race1_white' 'cluster_1' 'cluster_2' 'cluster_3'
 'cluster_4' 'cluster_6' 'fulltime_1' 'fulltime_2' 'bar']",['ugpa' 'bar']
clean2.csv,6598,169,4,4936,0.0,0.0,0.0,0.0,2000036.0436533892,2000036.0436533892,149.0,65.0,"DecisionTreeClassifier(ccp_alpha=0.2282852324357645, max_depth=3,
                       min_samples_leaf=103, min_samples_split=167,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.22308772999742998, max_depth=1,
                       min_samples_leaf=452, min_samples_split=785,
                       random_state=1234)",1,1,2,2,1,1,1,1,['molecule_name'],['molecule_name'],"['molecule_name' 'conformation_name' 'f1' 'f2' 'f3' 'f4' 'f5' 'f6' 'f8'
 'f9' 'f10' 'f11' 'f12' 'f14' 'f15' 'f16' 'f17' 'f18' 'f20' 'f21' 'f23'
 'f24' 'f26' 'f27' 'f28' 'f29' 'f30' 'f32' 'f33' 'f34' 'f36' 'f37' 'f38'
 'f39' 'f40' 'f41' 'f43' 'f44' 'f45' 'f46' 'f47' 'f48' 'f49' 'f50' 'f51'
 'f52' 'f53' 'f54' 'f56' 'f57' 'f58' 'f59' 'f60' 'f61' 'f62' 'f63' 'f64'
 'f65' 'f66' 'f67' 'f68' 'f69' 'f70' 'f71' 'f72' 'f73' 'f74' 'f75' 'f76'
 'f77' 'f81' 'f82' 'f83' 'f84' 'f85' 'f87' 'f88' 'f89' 'f90' 'f91' 'f93'
 'f94' 'f95' 'f96' 'f97' 'f98' 'f99' 'f100' 'f101' 'f102' 'f103' 'f104'
 'f105' 'f106' 'f107' 'f108' 'f109' 'f110' 'f111' 'f112' 'f113' 'f114'
 'f115' 'f117' 'f118' 'f119' 'f120' 'f121' 'f122' 'f123' 'f124' 'f125'
 'f126' 'f127' 'f128' 'f129' 'f130' 'f131' 'f132' 'f133' 'f134' 'f136'
 'f137' 'f138' 'f139' 'f140' 'f141' 'f142' 'f145' 'f146' 'f147' 'f148'
 'f149' 'f150' 'f151' 'f152' 'f153' 'f154' 'f155' 'f156' 'f157' 'f158'
 'f160' 'f161' 'f162' 'f163' 'f164' 'f165' 'f166']","['molecule_name' 'conformation_name' 'f3' 'f4' 'f5' 'f7' 'f9' 'f10' 'f12'
 'f15' 'f18' 'f23' 'f24' 'f33' 'f34' 'f40' 'f45' 'f46' 'f48' 'f54' 'f57'
 'f64' 'f65' 'f67' 'f68' 'f72' 'f74' 'f75' 'f77' 'f78' 'f79' 'f82' 'f84'
 'f85' 'f89' 'f90' 'f95' 'f99' 'f100' 'f101' 'f102' 'f105' 'f106' 'f113'
 'f115' 'f123' 'f125' 'f126' 'f136' 'f137' 'f138' 'f142' 'f143' 'f144'
 'f145' 'f146' 'f147' 'f148' 'f152' 'f155' 'f158' 'f161' 'f162' 'f164'
 'f165']"
jasmine.csv,2984,281,5,6170,0.417133,0.414177,0.460133,0.460133,5000027.768586878,5000027.768586878,100.0,28.0,"DecisionTreeClassifier(ccp_alpha=0.0010179331102868317, max_depth=4,
                       min_samples_leaf=26, random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0006882461439983025, max_depth=4,
                       min_samples_leaf=18, min_samples_split=55,
                       random_state=1234)",4,4,8,8,5,5,5,5,['V11_1' 'V24_0' 'V31_0' 'V40_0' 'V45'],['V11_1' 'V24_1' 'V31_1' 'V40_1' 'V45'],"['V1_1' 'V2_0' 'V2_1' 'V3_0' 'V3_1' 'V4_0' 'V6_1' 'V10_1' 'V11_0' 'V11_1'
 'V13' 'V14_1' 'V15_0' 'V15_1' 'V18_1' 'V19_0' 'V20_0' 'V20_1' 'V21_0'
 'V22_0' 'V22_1' 'V24_0' 'V24_1' 'V25_1' 'V26_1' 'V28_1' 'V29_0' 'V31_0'
 'V32_1' 'V33_0' 'V35_1' 'V37_0' 'V38_1' 'V40_0' 'V40_1' 'V41_1' 'V42_1'
 'V45' 'V46_1' 'V48_1' 'V50_0' 'V50_1' 'V51_0' 'V52_0' 'V54_1' 'V58_0'
 'V61_0' 'V61_1' 'V63_1' 'V64_1' 'V66_0' 'V67_1' 'V68_0' 'V69_0' 'V71_1'
 'V72_0' 'V73_0' 'V74_1' 'V75_0' 'V78_0' 'V79_0' 'V79_1' 'V80_1' 'V81_1'
 'V82_1' 'V84_0' 'V84_1' 'V85_0' 'V87_0' 'V90_0' 'V92_1' 'V95_0' 'V95_1'
 'V98_0' 'V99_0' 'V99_1' 'V102_1' 'V103_0' 'V103_1' 'V104_0' 'V105_1'
 'V106_0' 'V107_0' 'V111_0' 'V114_0' 'V115_1' 'V118_0' 'V121_0' 'V122_0'
 'V124_1' 'V128_0' 'V130_0' 'V135_1' 'V137_0' 'V138_1' 'V139_0' 'V142_0'
 'V142_1' 'V144_0' 'V144_1']","['V1_0' 'V1_1' 'V2_1' 'V3_1' 'V11_1' 'V20_0' 'V24_1' 'V31_1' 'V33_0'
 'V34_1' 'V36_0' 'V37_1' 'V40_1' 'V41_1' 'V42_0' 'V45' 'V50_1' 'V52_0'
 'V61_1' 'V70_0' 'V89_0' 'V92_0' 'V94_0' 'V100_1' 'V101_1' 'V113_0'
 'V115_1' 'V130_1']"
madeline.csv,3140,260,3,3702,0.531429,0.528671,0.556906,0.522231,10000026.109763991,12000028.164305814,78.0,21.0,"DecisionTreeClassifier(ccp_alpha=0.003062259484694697, max_depth=4,
                       min_samples_leaf=47, min_samples_split=34,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.00025869413117262746, max_depth=4,
                       min_samples_leaf=21, min_samples_split=47,
                       random_state=1234)",4,4,12,16,7,6,7,6,['V53' 'V86' 'V184' 'V192' 'V198' 'V233' 'V240'],['V53' 'V71' 'V86' 'V184' 'V238' 'V240'],"['V1' 'V2' 'V3' 'V6' 'V7' 'V10' 'V14' 'V19' 'V21' 'V31' 'V32' 'V34' 'V36'
 'V46' 'V47' 'V51' 'V53' 'V63' 'V64' 'V68' 'V72' 'V74' 'V78' 'V86' 'V90'
 'V92' 'V95' 'V100' 'V101' 'V104' 'V107' 'V118' 'V121' 'V124' 'V126'
 'V132' 'V135' 'V138' 'V141' 'V143' 'V152' 'V159' 'V160' 'V162' 'V165'
 'V168' 'V169' 'V172' 'V183' 'V184' 'V185' 'V190' 'V191' 'V192' 'V193'
 'V194' 'V195' 'V196' 'V198' 'V200' 'V204' 'V215' 'V216' 'V217' 'V218'
 'V222' 'V223' 'V227' 'V228' 'V233' 'V237' 'V239' 'V240' 'V245' 'V246'
 'V247' 'V255' 'V256']","['V1' 'V2' 'V18' 'V46' 'V53' 'V71' 'V86' 'V121' 'V125' 'V135' 'V140'
 'V155' 'V160' 'V184' 'V191' 'V205' 'V206' 'V234' 'V238' 'V239' 'V240']"
scene.csv,2407,305,1,1234,0.255583,0.253434,0.258418,0.250431,4000032.4161669016,5000033.481475708,130.0,41.0,"DecisionTreeClassifier(ccp_alpha=0.02972350062897758, max_depth=4,
                       min_samples_leaf=54, min_samples_split=153,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.00609096936190975, max_depth=4,
                       min_samples_leaf=17, min_samples_split=80,
                       random_state=1234)",4,4,5,5,4,4,4,4,['attr223' 'Beach_0' 'Sunset_1' 'Mountain_0'],['attr102' 'attr234' 'Beach_0' 'Mountain_1'],"['attr1' 'attr2' 'attr3' 'attr4' 'attr7' 'attr13' 'attr15' 'attr16'
 'attr22' 'attr31' 'attr40' 'attr43' 'attr44' 'attr45' 'attr48' 'attr51'
 'attr55' 'attr59' 'attr64' 'attr66' 'attr71' 'attr73' 'attr74' 'attr75'
 'attr76' 'attr77' 'attr79' 'attr80' 'attr81' 'attr83' 'attr84' 'attr87'
 'attr93' 'attr94' 'attr95' 'attr96' 'attr97' 'attr99' 'attr100' 'attr105'
 'attr106' 'attr108' 'attr112' 'attr117' 'attr118' 'attr120' 'attr121'
 'attr123' 'attr125' 'attr126' 'attr127' 'attr129' 'attr132' 'attr135'
 'attr136' 'attr138' 'attr147' 'attr149' 'attr151' 'attr152' 'attr153'
 'attr160' 'attr164' 'attr166' 'attr168' 'attr170' 'attr174' 'attr177'
 'attr179' 'attr180' 'attr181' 'attr182' 'attr183' 'attr186' 'attr189'
 'attr190' 'attr191' 'attr192' 'attr194' 'attr195' 'attr196' 'attr197'
 'attr199' 'attr200' 'attr203' 'attr206' 'attr208' 'attr209' 'attr210'
 'attr214' 'attr215' 'attr217' 'attr220' 'attr223' 'attr225' 'attr228'
 'attr236' 'attr243' 'attr246' 'attr255' 'attr258' 'attr259' 'attr261'
 'attr262' 'attr263' 'attr265' 'attr267' 'attr268' 'attr269' 'attr270'
 'attr271' 'attr272' 'attr273' 'attr274' 'attr278' 'attr281' 'attr282'
 'attr285' 'attr287' 'attr288' 'attr289' 'attr290' 'attr292' 'Beach_0'
 'Beach_1' 'Sunset_0' 'Sunset_1' 'FallFoliage_0' 'Mountain_0' 'Mountain_1']","['attr1' 'attr2' 'attr4' 'attr7' 'attr24' 'attr31' 'attr36' 'attr39'
 'attr43' 'attr50' 'attr70' 'attr73' 'attr76' 'attr82' 'attr92' 'attr93'
 'attr102' 'attr106' 'attr110' 'attr112' 'attr133' 'attr144' 'attr150'
 'attr156' 'attr179' 'attr183' 'attr194' 'attr195' 'attr204' 'attr209'
 'attr210' 'attr215' 'attr234' 'attr237' 'attr257' 'attr272' 'attr278'
 'Beach_0' 'Beach_1' 'Sunset_1' 'Mountain_1']"
churn.csv,5000,34,5,6170,0.250519,0.250566,0.249449,0.249449,4000032.2347389976,4000032.2347389976,17.0,16.0,"DecisionTreeClassifier(ccp_alpha=0.0035061349777875802, max_depth=4,
                       min_samples_leaf=33, min_samples_split=90,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.004548288622302643, max_depth=4,
                       min_samples_leaf=31, min_samples_split=30,
                       random_state=1234)",4,4,10,10,8,8,8,8,"['international_plan_0' 'voice_mail_plan_1' 'total_day_minutes'
 'total_eve_charge' 'total_intl_calls' 'total_intl_charge'
 'number_customer_service_calls_4' 'number_customer_service_calls_5']","['international_plan_0' 'voice_mail_plan_0' 'total_day_charge'
 'total_eve_charge' 'total_intl_calls' 'total_intl_charge'
 'number_customer_service_calls_4' 'number_customer_service_calls_5']","['state' 'account_length' 'area_code_408' 'phone_number'
 'international_plan_0' 'international_plan_1' 'voice_mail_plan_1'
 'total_day_minutes' 'total_eve_charge' 'total_night_minutes'
 'total_intl_calls' 'total_intl_charge' 'number_customer_service_calls_1'
 'number_customer_service_calls_4' 'number_customer_service_calls_5'
 'number_customer_service_calls_6' 'number_customer_service_calls_9']","['state' 'area_code_408' 'phone_number' 'international_plan_0'
 'international_plan_1' 'voice_mail_plan_0' 'voice_mail_plan_1'
 'total_day_calls' 'total_day_charge' 'total_eve_minutes'
 'total_eve_charge' 'total_intl_calls' 'total_intl_charge'
 'number_customer_service_calls_4' 'number_customer_service_calls_5'
 'number_customer_service_calls_7']"
kr.csv,3196,75,6,7404,0.184202,0.184202,0.167274,0.167274,6000033.51995173,6000033.51995173,31.0,8.0,"DecisionTreeClassifier(max_depth=4, min_samples_leaf=9, min_samples_split=76,
                       random_state=1234)","DecisionTreeClassifier(max_depth=4, min_samples_leaf=8, min_samples_split=98,
                       random_state=1234)",4,4,8,8,7,7,7,7,['bkxbq_f' 'bkxcr_f' 'bxqsq_t' 'r2ar8_f' 'rimmx_t' 'wkna8_t' 'wknck_t'],['bkxbq_t' 'bkxcr_t' 'bxqsq_t' 'r2ar8_t' 'rimmx_t' 'wkna8_t' 'wknck_t'],"['bkblk_t' 'bknwy_t' 'bkona_f' 'bkspr_t' 'bkspr_f' 'bkxbq_t' 'bkxbq_f'
 'bkxcr_f' 'blxwp_t' 'bxqsq_t' 'cntxt_t' 'hdchk_t' 'katri_n' 'r2ar8_f'
 'reskd_f' 'rimmx_t' 'rkxwp_t' 'simpl_t' 'skach_f' 'skewr_t' 'skewr_f'
 'skrxp_t' 'spcop_t' 'stlmt_t' 'thrsk_t' 'wkcti_t' 'wkna8_t' 'wknck_t'
 'wknck_f' 'wtoeg_n' 'wtoeg_f']","['bkblk_t' 'bkxbq_t' 'bkxcr_t' 'bxqsq_t' 'r2ar8_t' 'rimmx_t' 'wkna8_t'
 'wknck_t']"
default.csv,30000,24,3,3702,0.441413,0.441628,0.444648,0.444252,4000026.977844707,4000026.8580081435,15.0,5.0,"DecisionTreeClassifier(max_depth=4, min_samples_leaf=313,
                       min_samples_split=2569, random_state=1234)","DecisionTreeClassifier(ccp_alpha=4.4804916470379e-05, max_depth=4,
                       min_samples_leaf=135, min_samples_split=3903,
                       random_state=1234)",4,4,6,6,5,4,5,4,['x6' 'x7' 'x9' 'x12' 'x19'],['x6' 'x7' 'x9' 'x19'],"['x1' 'x2' 'x3' 'x5' 'x6' 'x7' 'x9' 'x12' 'x13' 'x14' 'x16' 'x18' 'x19'
 'x22' 'x23']",['x1' 'x6' 'x7' 'x9' 'x19']
heloc.csv,10000,23,5,6170,0.58029,0.5822,0.56428,0.565249,9000024.326328259,9000024.129056787,3.0,5.0,"DecisionTreeClassifier(ccp_alpha=0.00039210569768652787, max_depth=4,
                       min_samples_leaf=25, min_samples_split=295,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=6.403439455818618e-06, max_depth=4,
                       min_samples_split=638, random_state=1234)",4,4,13,12,3,2,3,2,"['ExternalRiskEstimate' 'MSinceMostRecentInqexcl7days'
 'NumBank2NatlTradesWHighUtilization']",['ExternalRiskEstimate' 'MSinceMostRecentInqexcl7days'],"['ExternalRiskEstimate' 'MSinceMostRecentInqexcl7days'
 'NumBank2NatlTradesWHighUtilization']","['ExternalRiskEstimate' 'MSinceMostRecentTradeOpen'
 'MaxDelq2PublicRecLast12M' 'MSinceMostRecentInqexcl7days'
 'NumInqLast6Mexcl7days']"
sick.csv,3772,53,6,7404,0.052288,0.054445,0.15242,0.151245,3000035.541620863,2000034.9361668325,20.0,3.0,"DecisionTreeClassifier(ccp_alpha=0.00040344987894986044, max_depth=4,
                       min_samples_leaf=13, min_samples_split=108,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0002781699310093632, max_depth=3,
                       min_samples_leaf=11, min_samples_split=120,
                       random_state=1234)",4,3,8,6,3,3,3,3,['T3' 'TT4' 'referral_source_other'],['T3' 'TT4' 'referral_source_other'],"['sex_F' 'sex_M' 'on_antithyroid_medication_t' 'sick_t' 'pregnant_t'
 'thyroid_surgery_t' 'I131_treatment_f' 'I131_treatment_t'
 'query_hypothyroid_f' 'query_hyperthyroid_t' 'tumor_f' 'tumor_t'
 'TSH_measured_f' 'T3' 'TT4_measured_t' 'TT4' 'FTI_measured_t'
 'FTI_measured_f' 'referral_source_other' 'referral_source_SVHD']",['T3' 'TT4' 'referral_source_other']
MagicTelescope.csv,19020,11,3,3702,0.424696,0.424513,0.427714,0.427714,8000028.448960469,8000028.448960469,6.0,5.0,"DecisionTreeClassifier(ccp_alpha=2.7467801811308634e-07, max_depth=4,
                       min_samples_leaf=114, min_samples_split=27,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=4.040369302634472e-06, max_depth=4,
                       min_samples_leaf=114, min_samples_split=211,
                       random_state=1234)",4,4,14,14,5,5,5,5,['fLength:' 'fWidth:' 'fSize:' 'fConc1:' 'fAlpha:'],['fLength:' 'fWidth:' 'fSize:' 'fConc1:' 'fAlpha:'],['fLength:' 'fWidth:' 'fSize:' 'fConc1:' 'fAlpha:' 'fDist:'],['fLength:' 'fWidth:' 'fSize:' 'fConc1:' 'fAlpha:']
kc1.csv,2109,22,6,7404,0.351826,0.349823,0.355986,0.366012,3000029.841928996,3000028.8934538965,10.0,3.0,"DecisionTreeClassifier(ccp_alpha=5.572943761326494e-05, max_depth=2,
                       min_samples_leaf=64, min_samples_split=174,
                       random_state=1234)","DecisionTreeClassifier(max_depth=2, min_samples_split=203, random_state=1234)",2,2,4,4,2,3,2,3,['v' 'lOCode'],['loc' 'd' 'lOComment'],"['loc' 'v(g)' 'ev(g)' 'iv(g)' 'v' 'lOCode' 'lOBlank' 'locCodeAndComment'
 'uniq_Op' 'branchCount']",['loc' 'd' 'lOComment']
